"morphotype" "amount" "plot" "tree" "date" "adult.larvae" "family" "morph" "bio" "totbio" "morphplot" "plant_bio" "guild" "treat"
"1666" "aran010" 1 "w1g3p3" "piptar" "" "" "aran" "aran010" 2.23610635399355 2.23610635399355 "aranw1g3p3" 100.475 "art_pred" "control"
"1667" "aran003" 2 "w1g3p3" "piptar" "" "" "aran" "aran003" 6.14615010552149 12.292300211043 "aranw1g3p3" 100.475 "art_pred" "control"
"1668" "aran022" 2 "w1g3p3" "piptar" "" "" "aran" "aran022" 2.47894943805652 4.95789887611304 "aranw1g3p3" 100.475 "art_pred" "control"
"1669" "aran042" 2 "w1g3p3" "piptar" "" "" "aran" "aran042" 0.865980486796321 1.73196097359264 "aranw1g3p3" 100.475 "art_pred" "control"
"1670" "aran073" 3 "w1g3p3" "piptar" "" "" "aran" "aran073" 2.91994703509741 8.75984110529223 "aranw1g3p3" 100.475 "art_pred" "control"
"1671" "aran032" 3 "w1g3p3" "piptar" "" "" "aran" "aran032" 4.95045923417415 14.8513777025224 "aranw1g3p3" 100.475 "art_pred" "control"
"1672" "aran117" 1 "w1g3p3" "piptar" "" "" "aran" "aran117" 6.40009310638966 6.40009310638966 "aranw1g3p3" 100.475 "art_pred" "control"
"1673" "aran118" 2 "w1g3p3" "piptar" "" "" "aran" "aran118" 10.208622060537 20.417244121074 "aranw1g3p3" 100.475 "art_pred" "control"
"1674" "aran084" 2 "w1g3p3" "piptar" "" "" "aran" "aran084" 5.83714917207813 11.6742983441563 "aranw1g3p3" 100.475 "art_pred" "control"
"1675" "aran044" 1 "w1g3p3" "piptar" "" "" "aran" "aran044" 1.50823252426689 1.50823252426689 "aranw1g3p3" 100.475 "art_pred" "control"
"1676" "aran043" 1 "w1g3p3" "piptar" "" "" "aran" "aran043" 1.22380137939612 1.22380137939612 "aranw1g3p3" 100.475 "art_pred" "control"
"1677" "aran020" 1 "w1g3p3" "piptar" "" "" "aran" "aran020" 1.21710451763536 1.21710451763536 "aranw1g3p3" 100.475 "art_pred" "control"
"1678" "aran074" 2 "w1g3p3" "piptar" "" "" "aran" "aran074" 1.15984025217927 2.31968050435854 "aranw1g3p3" 100.475 "art_pred" "control"
"1679" "aran122" 3 "w1g3p3" "piptar" "" "" "aran" "aran122" 3.36746216375571 10.1023864912671 "aranw1g3p3" 100.475 "art_pred" "control"
"1680" "aran064" 1 "w1g6p6" "breyce" "" "" "aran" "aran064" 6.40009310638966 6.40009310638966 "aranw1g6p6" 2.41 "art_pred" "control"
"1681" "aran009" 1 "w1g6p6" "breyce" "" "" "aran" "aran009" 8.55380769717215 8.55380769717215 "aranw1g6p6" 2.41 "art_pred" "control"
"1682" "aran002" 2 "w1g6p6" "breyce" "" "" "aran" "aran002" 5.81824625310196 11.6364925062039 "aranw1g6p6" 2.41 "art_pred" "control"
"1683" "aran001" 1 "w1g6p6" "breyce" "" "" "aran" "aran001" 5.63849700010126 5.63849700010126 "aranw1g6p6" 2.41 "art_pred" "control"
"1684" "aran015" 1 "w1g6p6" "breyce" "" "" "aran" "aran015" 1.63200151078439 1.63200151078439 "aranw1g6p6" 2.41 "art_pred" "control"
"1685" "aran008" 1 "w1g6p6" "breyce" "" "" "aran" "aran008" 7.61677749004644 7.61677749004644 "aranw1g6p6" 2.41 "art_pred" "control"
"1686" "aran009" 1 "w1g6p6" "breyce" "" "" "aran" "aran009" 8.55380769717215 8.55380769717215 "aranw1g6p6" 2.41 "art_pred" "control"
"1687" "aran011" 1 "w1g6p6" "melamu" "" "" "aran" "aran011" 4.83204407818838 4.83204407818838 "aranw1g6p6" 10.51 "art_pred" "control"
"1688" "aran005" 1 "w1g6p6" "melamu" "" "" "aran" "aran005" 9.43450792262564 9.43450792262564 "aranw1g6p6" 10.51 "art_pred" "control"
"1689" "aran003" 1 "w1g6p6" "melamu" "" "" "aran" "aran003" 6.14615010552149 6.14615010552149 "aranw1g6p6" 10.51 "art_pred" "control"
"1690" "aran019" 1 "w1g6p6" "melamu" "" "" "aran" "aran019" 3.43064399764577 3.43064399764577 "aranw1g6p6" 10.51 "art_pred" "control"
"1691" "aran009" 4 "w1g6p6" "tricpl" "" "" "aran" "aran009" 8.55380769717215 34.2152307886886 "aranw1g6p6" 4.04 "art_pred" "control"
"1692" "aran031" 1 "w1g6p6" "tricpl" "" "" "aran" "aran031" 9.91664528451254 9.91664528451254 "aranw1g6p6" 4.04 "art_pred" "control"
"1693" "aran004" 2 "w1g6p6" "tricpl" "" "" "aran" "aran004" 5.01286931988668 10.0257386397734 "aranw1g6p6" 4.04 "art_pred" "control"
"1694" "aran011" 1 "w1g6p6" "tricpl" "" "" "aran" "aran011" 4.83204407818838 4.83204407818838 "aranw1g6p6" 4.04 "art_pred" "control"
"1695" "aran016" 1 "w1g6p6" "tricpl" "" "" "aran" "aran016" 5.18058982812174 5.18058982812174 "aranw1g6p6" 4.04 "art_pred" "control"
"1696" "aran013" 1 "w1g6p6" "tricpl" "" "" "aran" "aran013" 17.1660245312445 17.1660245312445 "aranw1g6p6" 4.04 "art_pred" "control"
"1697" "aran039" 1 "w1g6p6" "tricpl" "" "" "aran" "aran039" 3.46460602572472 3.46460602572472 "aranw1g6p6" 4.04 "art_pred" "control"
"1698" "aran119" 1 "w1g6p6" "tricpl" "" "" "aran" "aran119" 5.89406092236355 5.89406092236355 "aranw1g6p6" 4.04 "art_pred" "control"
"1699" "aran043" 1 "w1g6p6" "tricpl" "" "" "aran" "aran043" 1.22380137939612 1.22380137939612 "aranw1g6p6" 4.04 "art_pred" "control"
"1700" "aran045" 1 "w1g6p6" "tricpl" "" "" "aran" "aran045" 2.57913788057904 2.57913788057904 "aranw1g6p6" 4.04 "art_pred" "control"
"1701" "aran121" 1 "w1g6p6" "tricpl" "" "" "aran" "aran121" 3.9733037941523 3.9733037941523 "aranw1g6p6" 4.04 "art_pred" "control"
"1702" "aran034" 2 "w1g6p6" "piptar" "" "" "aran" "aran034" 6.04731619069635 12.0946323813927 "aranw1g6p6" 3.13 "art_pred" "control"
"1703" "aran003" 1 "w1g6p6" "piptar" "" "" "aran" "aran003" 6.14615010552149 6.14615010552149 "aranw1g6p6" 3.13 "art_pred" "control"
"1704" "aran001" 1 "w1g6p6" "piptar" "" "" "aran" "aran001" 5.63849700010126 5.63849700010126 "aranw1g6p6" 3.13 "art_pred" "control"
"1705" "aran039" 1 "w1g6p6" "piptar" "" "" "aran" "aran039" 3.46460602572472 3.46460602572472 "aranw1g6p6" 3.13 "art_pred" "control"
"1706" "aran078" 1 "w1g6p6" "piptar" "" "" "aran" "aran078" 6.47197408668197 6.47197408668197 "aranw1g6p6" 3.13 "art_pred" "control"
"1707" "aran059" 1 "w1g6p6" "piptar" "" "" "aran" "aran059" 5.76737723763292 5.76737723763292 "aranw1g6p6" 3.13 "art_pred" "control"
"1708" "aran077" 1 "w1g1p5" "ficuhi" "" "" "aran" "aran077" 9.78354433314662 9.78354433314662 "aranw1g1p5" 11.215 "art_pred" "weevil25"
"1709" "aran041" 1 "w1g1p5" "ficuhi" "" "" "aran" "aran041" 4.50591783426735 4.50591783426735 "aranw1g1p5" 11.215 "art_pred" "weevil25"
"1710" "aran011" 1 "w1g1p5" "ficuhi" "" "" "aran" "aran011" 4.83204407818838 4.83204407818838 "aranw1g1p5" 11.215 "art_pred" "weevil25"
"1711" "aran087" 1 "w1g1p5" "ficuhi" "" "" "aran" "aran087" 22.4414676115272 22.4414676115272 "aranw1g1p5" 11.215 "art_pred" "weevil25"
"1712" "aran009" 1 "w1g1p5" "commba" "" "" "aran" "aran009" 8.55380769717215 8.55380769717215 "aranw1g1p5" 0.18846 "art_pred" "weevil25"
"1713" "aran090" 2 "w1g1p5" "commba" "" "" "aran" "aran090" 5.87505649541388 11.7501129908278 "aranw1g1p5" 0.18846 "art_pred" "weevil25"
"1714" "aran002" 1 "w1g1p5" "commba" "" "" "aran" "aran002" 5.81824625310196 5.81824625310196 "aranw1g1p5" 0.18846 "art_pred" "weevil25"
"1715" "aran058" 1 "w1g1p5" "melamu" "" "" "aran" "aran058" 12.2272557521083 12.2272557521083 "aranw1g1p5" 3.77 "art_pred" "weevil25"
"1716" "aran011" 2 "w1g1p5" "melamu" "" "" "aran" "aran011" 4.83204407818838 9.66408815637676 "aranw1g1p5" 3.77 "art_pred" "weevil25"
"1717" "aran090" 1 "w1g1p5" "melamu" "" "" "aran" "aran090" 5.87505649541388 5.87505649541388 "aranw1g1p5" 3.77 "art_pred" "weevil25"
"1718" "aran072" 1 "w1g1p5" "melamu" "" "" "aran" "aran072" 3.71194049792966 3.71194049792966 "aranw1g1p5" 3.77 "art_pred" "weevil25"
"1719" "aran024" 1 "w1g1p5" "melamu" "" "" "aran" "aran024" 3.7429643657576 3.7429643657576 "aranw1g1p5" 3.77 "art_pred" "weevil25"
"1720" "aran006" 3 "w1g1p5" "melamu" "" "" "aran" "aran006" 6.50205523032751 19.5061656909825 "aranw1g1p5" 3.77 "art_pred" "weevil25"
"1721" "aran003" 1 "w1g1p5" "melamu" "" "" "aran" "aran003" 6.14615010552149 6.14615010552149 "aranw1g1p5" 3.77 "art_pred" "weevil25"
"1722" "aran001" 1 "w1g1p5" "piptar" "" "" "aran" "aran001" 5.63849700010126 5.63849700010126 "aranw1g1p5" 11.485 "art_pred" "weevil25"
"1723" "aran009" 3 "w1g1p5" "piptar" "" "" "aran" "aran009" 8.55380769717215 25.6614230915165 "aranw1g1p5" 11.485 "art_pred" "weevil25"
"1724" "aran011" 4 "w1g1p5" "piptar" "" "" "aran" "aran011" 4.83204407818838 19.3281763127535 "aranw1g1p5" 11.485 "art_pred" "weevil25"
"1725" "aran090" 1 "w1g1p5" "piptar" "" "" "aran" "aran090" 5.87505649541388 5.87505649541388 "aranw1g1p5" 11.485 "art_pred" "weevil25"
"1726" "aran086" 1 "w1g1p5" "piptar" "" "" "aran" "aran086" 10.1657509544295 10.1657509544295 "aranw1g1p5" 11.485 "art_pred" "weevil25"
"1727" "aran014" 2 "w1g1p5" "piptar" "" "" "aran" "aran014" 13.1770519785608 26.3541039571216 "aranw1g1p5" 11.485 "art_pred" "weevil25"
"1728" "aran009" 11 "w1g1p5" "tremor" "" "" "aran" "aran009" 8.55380769717215 94.0918846688937 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1729" "aran087" 1 "w1g1p5" "tremor" "" "" "aran" "aran087" 22.4414676115272 22.4414676115272 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1730" "aran003" 5 "w1g1p5" "tremor" "" "" "aran" "aran003" 6.14615010552149 30.7307505276074 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1731" "aran024" 6 "w1g1p5" "tremor" "" "" "aran" "aran024" 3.7429643657576 22.4577861945456 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1732" "aran011" 3 "w1g1p5" "tremor" "" "" "aran" "aran011" 4.83204407818838 14.4961322345651 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1733" "aran034" 2 "w1g1p5" "tremor" "" "" "aran" "aran034" 6.04731619069635 12.0946323813927 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1734" "aran008" 1 "w1g1p5" "tremor" "" "" "aran" "aran008" 7.61677749004644 7.61677749004644 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1735" "aran104" 1 "w1g1p5" "tremor" "" "" "aran" "aran104" 3.48592603626365 3.48592603626365 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1736" "aran001" 1 "w1g1p5" "tremor" "" "" "aran" "aran001" 5.63849700010126 5.63849700010126 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1737" "aran077" 1 "w1g1p5" "tremor" "" "" "aran" "aran077" 9.78354433314662 9.78354433314662 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1738" "aran073" 2 "w1g1p5" "tremor" "" "" "aran" "aran073" 2.91994703509741 5.83989407019482 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1739" "aran059" 4 "w1g1p5" "tremor" "" "" "aran" "aran059" 5.76737723763292 23.0695089505317 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1740" "aran088" 2 "w1g1p5" "tremor" "" "" "aran" "aran088" 9.11006305163489 18.2201261032698 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1741" "aran078" 1 "w1g1p5" "tremor" "" "" "aran" "aran078" 6.47197408668197 6.47197408668197 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1742" "aran005" 3 "w1g1p5" "tremor" "" "" "aran" "aran005" 9.43450792262564 28.3035237678769 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1743" "aran019" 2 "w1g1p5" "tremor" "" "" "aran" "aran019" 3.43064399764577 6.86128799529154 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1744" "aran061" 1 "w1g1p5" "tremor" "" "" "aran" "aran061" 5.72423863219624 5.72423863219624 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1745" "aran093" 1 "w1g1p5" "tremor" "" "" "aran" "aran093" 8.53979860667622 8.53979860667622 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1746" "aran106" 1 "w1g1p5" "tremor" "" "" "aran" "aran106" 14.8480580360351 14.8480580360351 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1747" "aran080" 1 "w1g1p5" "tremor" "" "" "aran" "aran080" 1.95738914679891 1.95738914679891 "aranw1g1p5" 17.47 "art_pred" "weevil25"
"1748" "aran124" 1 "w1g3p5" "sorgpr" "" "" "aran" "aran124" 8.26227343451042 8.26227343451042 "aranw1g3p5" 6.615 "art_pred" "insecticide"
"1749" "aran001" 1 "w1g3p5" "sorgpr" "" "" "aran" "aran001" 5.63849700010126 5.63849700010126 "aranw1g3p5" 6.615 "art_pred" "insecticide"
"1750" "aran001" 3 "w1g3p5" "piptar" "" "" "aran" "aran001" 5.63849700010126 16.9154910003038 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1751" "aran011" 1 "w1g3p5" "piptar" "" "" "aran" "aran011" 4.83204407818838 4.83204407818838 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1752" "aran022" 3 "w1g3p5" "piptar" "" "" "aran" "aran022" 2.47894943805652 7.43684831416956 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1753" "aran042" 1 "w1g3p5" "piptar" "" "" "aran" "aran042" 0.865980486796321 0.865980486796321 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1754" "aran040" 2 "w1g3p5" "piptar" "" "" "aran" "aran040" 7.57084101508172 15.1416820301634 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1755" "aran050" 1 "w1g3p5" "piptar" "" "" "aran" "aran050" 44.5087329686324 44.5087329686324 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1756" "aran039" 1 "w1g3p5" "piptar" "" "" "aran" "aran039" 3.46460602572472 3.46460602572472 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1757" "aran046" 1 "w1g3p5" "piptar" "" "" "aran" "aran046" 5.80126253678602 5.80126253678602 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1758" "aran034" 5 "w1g3p5" "piptar" "" "" "aran" "aran034" 6.04731619069635 30.2365809534817 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1759" "aran032" 2 "w1g3p5" "piptar" "" "" "aran" "aran032" 4.95045923417415 9.9009184683483 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1760" "aran083" 1 "w1g3p5" "piptar" "" "" "aran" "aran083" 3.99629495303702 3.99629495303702 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1761" "aran024" 2 "w1g3p5" "piptar" "" "" "aran" "aran024" 3.7429643657576 7.4859287315152 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1762" "aran073" 2 "w1g3p5" "piptar" "" "" "aran" "aran073" 2.91994703509741 5.83989407019482 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1763" "aran071" 2 "w1g3p5" "piptar" "" "" "aran" "aran071" 8.48388886585269 16.9677777317054 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1764" "aran045" 2 "w1g3p5" "piptar" "" "" "aran" "aran045" 2.57913788057904 5.15827576115808 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1765" "aran015" 1 "w1g3p5" "piptar" "" "" "aran" "aran015" 1.63200151078439 1.63200151078439 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1766" "aran026" 1 "w1g3p5" "piptar" "" "" "aran" "aran026" 2.95492405968117 2.95492405968117 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1767" "aran054" 1 "w1g3p5" "piptar" "" "" "aran" "aran054" 1.72233578721812 1.72233578721812 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1768" "aran043" 3 "w1g3p5" "piptar" "" "" "aran" "aran043" 1.22380137939612 3.67140413818836 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1769" "aran125" 1 "w1g3p5" "piptar" "" "" "aran" "aran125" 42.7384013466537 42.7384013466537 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1770" "aran020" 2 "w1g3p5" "piptar" "" "" "aran" "aran020" 1.21710451763536 2.43420903527072 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1771" "aran126" 1 "w1g3p5" "piptar" "" "" "aran" "aran126" 2.26486583494465 2.26486583494465 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1772" "aran051" 1 "w1g3p5" "piptar" "" "" "aran" "aran051" 8.30051630952675 8.30051630952675 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1773" "aran014" 2 "w1g3p5" "piptar" "" "" "aran" "aran014" 13.1770519785608 26.3541039571216 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1774" "aran003" 1 "w1g3p5" "piptar" "" "" "aran" "aran003" 6.14615010552149 6.14615010552149 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1775" "aran006" 1 "w1g3p5" "piptar" "" "" "aran" "aran006" 6.50205523032751 6.50205523032751 "aranw1g3p5" 109.095 "art_pred" "insecticide"
"1776" "aran090" 1 "w1g6p1" "piptar" "" "" "aran" "aran090" 5.87505649541388 5.87505649541388 "aranw1g6p1" 4.535 "art_pred" "weevil125"
"1777" "aran059" 2 "w1g6p1" "tremor" "" "" "aran" "aran059" 5.76737723763292 11.5347544752658 "aranw1g6p1" 4.725 "art_pred" "weevil125"
"1778" "aran009" 2 "w1g6p1" "tremor" "" "" "aran" "aran009" 8.55380769717215 17.1076153943443 "aranw1g6p1" 4.725 "art_pred" "weevil125"
"1779" "aran014" 2 "w1g6p1" "tremor" "" "" "aran" "aran014" 13.1770519785608 26.3541039571216 "aranw1g6p1" 4.725 "art_pred" "weevil125"
"1780" "aran001" 7 "w1g4p1" "melos1" "" "" "aran" "aran001" 5.63849700010126 39.4694790007088 "aranw1g4p1" 128.97 "art_pred" "control"
"1781" "aran011" 7 "w1g4p1" "melos1" "" "" "aran" "aran011" 4.83204407818838 33.8243085473187 "aranw1g4p1" 128.97 "art_pred" "control"
"1782" "aran090" 2 "w1g4p1" "melos1" "" "" "aran" "aran090" 5.87505649541388 11.7501129908278 "aranw1g4p1" 128.97 "art_pred" "control"
"1783" "aran012" 1 "w1g4p1" "melos1" "" "" "aran" "aran012" 2.60816571130502 2.60816571130502 "aranw1g4p1" 128.97 "art_pred" "control"
"1784" "aran010" 1 "w1g4p1" "melos1" "" "" "aran" "aran010" 2.23610635399355 2.23610635399355 "aranw1g4p1" 128.97 "art_pred" "control"
"1785" "aran022" 5 "w1g4p1" "melos1" "" "" "aran" "aran022" 2.47894943805652 12.3947471902826 "aranw1g4p1" 128.97 "art_pred" "control"
"1786" "aran018" 1 "w1g4p1" "melos1" "" "" "aran" "aran018" 3.20417606755181 3.20417606755181 "aranw1g4p1" 128.97 "art_pred" "control"
"1787" "aran056" 2 "w1g4p1" "melos1" "" "" "aran" "aran056" 1.94808114653527 3.89616229307054 "aranw1g4p1" 128.97 "art_pred" "control"
"1788" "aran067" 1 "w1g4p1" "melos1" "" "" "aran" "aran067" 1.5625764354635 1.5625764354635 "aranw1g4p1" 128.97 "art_pred" "control"
"1789" "aran009" 1 "w1g4p1" "melos1" "" "" "aran" "aran009" 8.55380769717215 8.55380769717215 "aranw1g4p1" 128.97 "art_pred" "control"
"1790" "aran074" 1 "w1g4p1" "melos1" "" "" "aran" "aran074" 1.15984025217927 1.15984025217927 "aranw1g4p1" 128.97 "art_pred" "control"
"1791" "aran080" 1 "w1g4p1" "melos1" "" "" "aran" "aran080" 1.95738914679891 1.95738914679891 "aranw1g4p1" 128.97 "art_pred" "control"
"1792" "aran034" 2 "w1g4p1" "melos1" "" "" "aran" "aran034" 6.04731619069635 12.0946323813927 "aranw1g4p1" 128.97 "art_pred" "control"
"1793" "aran083" 1 "w1g4p1" "melos1" "" "" "aran" "aran083" 3.99629495303702 3.99629495303702 "aranw1g4p1" 128.97 "art_pred" "control"
"1794" "aran036" 2 "w1g4p1" "melos1" "" "" "aran" "aran036" 2.72980299555887 5.45960599111774 "aranw1g4p1" 128.97 "art_pred" "control"
"1795" "aran041" 4 "w1g4p1" "melos1" "" "" "aran" "aran041" 4.50591783426735 18.0236713370694 "aranw1g4p1" 128.97 "art_pred" "control"
"1796" "aran086" 1 "w1g4p1" "melos1" "" "" "aran" "aran086" 10.1657509544295 10.1657509544295 "aranw1g4p1" 128.97 "art_pred" "control"
"1797" "aran008" 1 "w1g4p1" "melos1" "" "" "aran" "aran008" 7.61677749004644 7.61677749004644 "aranw1g4p1" 128.97 "art_pred" "control"
"1798" "aran042" 4 "w1g4p1" "melos1" "" "" "aran" "aran042" 0.865980486796321 3.46392194718528 "aranw1g4p1" 128.97 "art_pred" "control"
"1799" "aran073" 5 "w1g4p1" "melos1" "" "" "aran" "aran073" 2.91994703509741 14.599735175487 "aranw1g4p1" 128.97 "art_pred" "control"
"1800" "aran016" 1 "w1g4p1" "melos1" "" "" "aran" "aran016" 5.18058982812174 5.18058982812174 "aranw1g4p1" 128.97 "art_pred" "control"
"1801" "aran014" 1 "w1g4p1" "melos1" "" "" "aran" "aran014" 13.1770519785608 13.1770519785608 "aranw1g4p1" 128.97 "art_pred" "control"
"1802" "aran118" 1 "w1g4p1" "melos1" "" "" "aran" "aran118" 10.208622060537 10.208622060537 "aranw1g4p1" 128.97 "art_pred" "control"
"1803" "aran006" 4 "w1g4p1" "melos1" "" "" "aran" "aran006" 6.50205523032751 26.00822092131 "aranw1g4p1" 128.97 "art_pred" "control"
"1804" "aran025" 2 "w1g4p1" "melos1" "" "" "aran" "aran025" 8.41428642652889 16.8285728530578 "aranw1g4p1" 128.97 "art_pred" "control"
"1805" "aran122" 4 "w1g4p1" "melos1" "" "" "aran" "aran122" 3.36746216375571 13.4698486550228 "aranw1g4p1" 128.97 "art_pred" "control"
"1806" "aran039" 3 "w1g4p1" "melos1" "" "" "aran" "aran039" 3.46460602572472 10.3938180771742 "aranw1g4p1" 128.97 "art_pred" "control"
"1807" "aran079" 1 "w1g4p1" "melos1" "" "" "aran" "aran079" 3.89341047165873 3.89341047165873 "aranw1g4p1" 128.97 "art_pred" "control"
"1808" "aran037" 1 "w1g4p1" "melos1" "" "" "aran" "aran037" 2.82399233919313 2.82399233919313 "aranw1g4p1" 128.97 "art_pred" "control"
"1809" "aran059" 3 "w1g4p1" "melos1" "" "" "aran" "aran059" 5.76737723763292 17.3021317128988 "aranw1g4p1" 128.97 "art_pred" "control"
"1810" "aran117" 1 "w1g4p1" "melos1" "" "" "aran" "aran117" 6.40009310638966 6.40009310638966 "aranw1g4p1" 128.97 "art_pred" "control"
"1811" "aran071" 1 "w1g4p1" "melos1" "" "" "aran" "aran071" 8.48388886585269 8.48388886585269 "aranw1g4p1" 128.97 "art_pred" "control"
"1812" "aran078" 2 "w1g4p1" "melos1" "" "" "aran" "aran078" 6.47197408668197 12.9439481733639 "aranw1g4p1" 128.97 "art_pred" "control"
"1813" "aran080" 1 "w1g4p1" "melos1" "" "" "aran" "aran080" 1.95738914679891 1.95738914679891 "aranw1g4p1" 128.97 "art_pred" "control"
"1814" "aran046" 2 "w1g4p1" "melos1" "" "" "aran" "aran046" 5.80126253678602 11.602525073572 "aranw1g4p1" 128.97 "art_pred" "control"
"1815" "aran119" 4 "w1g4p1" "melos1" "" "" "aran" "aran119" 5.89406092236355 23.5762436894542 "aranw1g4p1" 128.97 "art_pred" "control"
"1816" "aran132" 1 "w1g4p1" "melos1" "" "" "aran" "aran132" 12.269967843111 12.269967843111 "aranw1g4p1" 128.97 "art_pred" "control"
"1817" "aran033" 1 "w1g4p1" "melamu" "" "" "aran" "aran033" 15.1757132715679 15.1757132715679 "aranw1g4p1" 15.35 "art_pred" "control"
"1818" "aran079" 1 "w1g4p1" "melamu" "" "" "aran" "aran079" 3.89341047165873 3.89341047165873 "aranw1g4p1" 15.35 "art_pred" "control"
"1819" "aran056" 1 "w1g4p1" "melamu" "" "" "aran" "aran056" 1.94808114653527 1.94808114653527 "aranw1g4p1" 15.35 "art_pred" "control"
"1820" "aran032" 1 "w1g4p1" "macata" "" "" "aran" "aran032" 4.95045923417415 4.95045923417415 "aranw1g4p1" 3.215 "art_pred" "control"
"1821" "aran077" 1 "w1g4p1" "manies" "" "" "aran" "aran077" 9.78354433314662 9.78354433314662 "aranw1g4p1" 1.805 "art_pred" "control"
"1822" "aran031" 1 "w1g4p5" "melos1" "" "" "aran" "aran031" 9.91664528451254 9.91664528451254 "aranw1g4p5" 75.725 "art_pred" "insecticide"
"1823" "aran011" 2 "w1g4p5" "melos1" "" "" "aran" "aran011" 4.83204407818838 9.66408815637676 "aranw1g4p5" 75.725 "art_pred" "insecticide"
"1824" "aran034" 2 "w1g4p5" "melos1" "" "" "aran" "aran034" 6.04731619069635 12.0946323813927 "aranw1g4p5" 75.725 "art_pred" "insecticide"
"1825" "aran058" 1 "w1g4p5" "melos1" "" "" "aran" "aran058" 12.2272557521083 12.2272557521083 "aranw1g4p5" 75.725 "art_pred" "insecticide"
"1826" "aran082" 1 "w1g4p5" "melos1" "" "" "aran" "aran082" 3.27596578227594 3.27596578227594 "aranw1g4p5" 75.725 "art_pred" "insecticide"
"1827" "aran086" 1 "w1g4p5" "melos1" "" "" "aran" "aran086" 10.1657509544295 10.1657509544295 "aranw1g4p5" 75.725 "art_pred" "insecticide"
"1828" "aran001" 1 "w1g4p5" "melos1" "" "" "aran" "aran001" 5.63849700010126 5.63849700010126 "aranw1g4p5" 75.725 "art_pred" "insecticide"
