"morphotype" "amount" "plot" "tree" "date" "adult.larvae" "family"
"2865" "aran050" 1 "w1g3p5" "piptar" "" "" "aran"
"2866" "aran039" 1 "w1g3p5" "piptar" "" "" "aran"
"2867" "aran046" 1 "w1g3p5" "piptar" "" "" "aran"
"2868" "aran034" 5 "w1g3p5" "piptar" "" "" "aran"
"2869" "aran032" 2 "w1g3p5" "piptar" "" "" "aran"
"2870" "aran083" 1 "w1g3p5" "piptar" "" "" "aran"
"2871" "aran024" 2 "w1g3p5" "piptar" "" "" "aran"
"2872" "aran073" 2 "w1g3p5" "piptar" "" "" "aran"
"2873" "aran071" 2 "w1g3p5" "piptar" "" "" "aran"
"2874" "aran045" 2 "w1g3p5" "piptar" "" "" "aran"
"2875" "aran015" 1 "w1g3p5" "piptar" "" "" "aran"
"2876" "aran026" 1 "w1g3p5" "piptar" "" "" "aran"
"2877" "aran054" 1 "w1g3p5" "piptar" "" "" "aran"
"2878" "aran043" 3 "w1g3p5" "piptar" "" "" "aran"
"2879" "aran125" 1 "w1g3p5" "piptar" "" "" "aran"
"2880" "aran020" 2 "w1g3p5" "piptar" "" "" "aran"
"2881" "aran126" 1 "w1g3p5" "piptar" "" "" "aran"
"2882" "aran051" 1 "w1g3p5" "piptar" "" "" "aran"
"2883" "aran014" 2 "w1g3p5" "piptar" "" "" "aran"
"2884" "aran003" 1 "w1g3p5" "piptar" "" "" "aran"
"2885" "aran006" 1 "w1g3p5" "piptar" "" "" "aran"
"2886" "aran001" 13 "w1g3p6" "piptar" "" "" "aran"
"2887" "aran011" 3 "w1g3p6" "piptar" "" "" "aran"
"2888" "aran034" 1 "w1g3p6" "piptar" "" "" "aran"
"2889" "aran009" 2 "w1g3p6" "piptar" "" "" "aran"
"2890" "aran032" 11 "w1g3p6" "piptar" "" "" "aran"
"2891" "aran090" 2 "w1g3p6" "piptar" "" "" "aran"
"2892" "aran030" 1 "w1g3p6" "piptar" "" "" "aran"
"2893" "aran058" 1 "w1g3p6" "piptar" "" "" "aran"
"2894" "aran059" 2 "w1g3p6" "piptar" "" "" "aran"
"2895" "aran060" 6 "w1g3p6" "piptar" "" "" "aran"
"2896" "aran041" 1 "w1g3p6" "piptar" "" "" "aran"
"2897" "aran077" 1 "w1g3p6" "piptar" "" "" "aran"
"2898" "aran056" 1 "w1g3p6" "piptar" "" "" "aran"
"2899" "aran057" 2 "w1g3p6" "piptar" "" "" "aran"
"2900" "aran014" 3 "w1g3p6" "piptar" "" "" "aran"
"2901" "aran088" 1 "w1g3p6" "piptar" "" "" "aran"
"2902" "aran040" 2 "w1g3p6" "piptar" "" "" "aran"
"2903" "aran072" 1 "w1g3p6" "piptar" "" "" "aran"
"2904" "aran052" 1 "w1g3p6" "piptar" "" "" "aran"
"2905" "aran037" 1 "w1g3p6" "piptar" "" "" "aran"
"2906" "aran036" 2 "w1g3p6" "piptar" "" "" "aran"
"2907" "aran038" 1 "w1g3p6" "piptar" "" "" "aran"
"2908" "aran089" 2 "w1g3p6" "piptar" "" "" "aran"
"2909" "aran100" 1 "w1g3p6" "piptar" "" "" "aran"
"2910" "aran117" 1 "w1g3p6" "piptar" "" "" "aran"
"2911" "aran092" 1 "w1g3p6" "piptar" "" "" "aran"
"2912" "aran127" 1 "w1g3p6" "piptar" "" "" "aran"
"2913" "aran118" 1 "w1g3p6" "piptar" "" "" "aran"
"2914" "aran106" 2 "w1g3p6" "piptar" "" "" "aran"
"2915" "aran038" 1 "w1g3p6" "piptar" "" "" "aran"
"2916" "aran015" 1 "w1g3p6" "piptar" "" "" "aran"
"2917" "aran128" 1 "w1g3p6" "piptar" "" "" "aran"
"2918" "aran059" 1 "w1g3p6" "pipead" "" "" "aran"
"2919" "aran003" 1 "w1g3p6" "pipead" "" "" "aran"
"2920" "aran011" 2 "w1g3p6" "macabi" "" "" "aran"
"2921" "aran032" 1 "w1g3p6" "macabi" "" "" "aran"
"2922" "aran016" 1 "w1g3p6" "macabi" "" "" "aran"
"2923" "aran040" 2 "w1g3p6" "manies" "" "" "aran"
"2924" "aran014" 1 "w1g3p6" "manies" "" "" "aran"
"2925" "aran006" 1 "w1g3p6" "manies" "" "" "aran"
"2926" "aran022" 1 "w1g3p6" "melamu" "" "" "aran"
"2927" "aran001" 4 "w1g3p6" "melamu" "" "" "aran"
"2928" "aran003" 1 "w1g3p6" "melamu" "" "" "aran"
"2929" "aran004" 1 "w1g3p6" "melamu" "" "" "aran"
"2930" "aran009" 1 "w1g3p6" "melamu" "" "" "aran"
"2931" "aran011" 1 "w1g3p6" "melamu" "" "" "aran"
"2932" "aran040" 2 "w1g3p6" "melamu" "" "" "aran"
"2933" "aran006" 1 "w1g3p6" "melamu" "" "" "aran"
"2934" "aran059" 1 "w1g3p6" "melamu" "" "" "aran"
"2935" "aran060" 1 "w1g3p6" "melamu" "" "" "aran"
"2936" "aran078" 1 "w1g3p6" "melamu" "" "" "aran"
"2937" "aran075" 1 "w1g3p6" "melamu" "" "" "aran"
"2938" "aran032" 3 "w1g3p6" "melamu" "" "" "aran"
"2939" "aran051" 1 "w1g3p6" "melamu" "" "" "aran"
"2940" "aran118" 1 "w1g3p6" "melamu" "" "" "aran"
"2941" "aran077" 1 "w1g3p6" "melamu" "" "" "aran"
"2942" "aran011" 1 "w1g6p2" "premob" "" "" "aran"
"2943" "aran039" 1 "w1g6p2" "premob" "" "" "aran"
"2944" "aran018" 1 "w1g6p2" "premob" "" "" "aran"
"2945" "aran039" 1 "w1g6p2" "tricpl" "" "" "aran"
"2946" "aran001" 1 "w1g6p2" "tricpl" "" "" "aran"
"2947" "aran011" 1 "w1g6p2" "tremor" "" "" "aran"
"2948" "aran014" 1 "w1g6p2" "tremor" "" "" "aran"
"2949" "aran018" 1 "w1g6p2" "macata" "" "" "aran"
"2950" "aran032" 1 "w1g6p2" "macata" "" "" "aran"
"2951" "aran005" 1 "w1g6p2" "macata" "" "" "aran"
"2952" "aran057" 1 "w1g6p2" "macata" "" "" "aran"
"2953" "aran106" 1 "w1g6p2" "macata" "" "" "aran"
"2954" "aran055" 1 "w1g6p2" "macata" "" "" "aran"
"2955" "aran086" 1 "w1g6p2" "macata" "" "" "aran"
"2956" "aran001" 2 "w1g6p2" "breyce" "" "" "aran"
"2957" "aran056" 2 "w1g6p2" "breyce" "" "" "aran"
"2958" "aran010" 1 "w1g6p2" "breyce" "" "" "aran"
"2959" "aran025" 1 "w1g6p2" "breyce" "" "" "aran"
"2960" "aran129" 1 "w1g6p2" "breyce" "" "" "aran"
"2961" "aran019" 2 "w1g6p2" "melamu" "" "" "aran"
"2962" "aran001" 3 "w1g6p2" "melamu" "" "" "aran"
"2963" "aran002" 1 "w1g6p2" "melamu" "" "" "aran"
"2964" "aran011" 2 "w1g6p2" "melamu" "" "" "aran"
"2965" "aran042" 1 "w1g6p2" "melamu" "" "" "aran"
"2966" "aran052" 1 "w1g6p2" "melamu" "" "" "aran"
"2967" "aran059" 1 "w1g6p2" "melamu" "" "" "aran"
"2968" "aran021" 1 "w1g6p2" "melamu" "" "" "aran"
"2969" "aran025" 2 "w1g6p2" "melamu" "" "" "aran"
"2970" "aran013" 1 "w1g6p2" "melamu" "" "" "aran"
"2971" "aran001" 4 "w1g6p2" "melamu" "" "" "aran"
"2972" "aran033" 1 "w1g6p2" "piptar" "" "" "aran"
"2973" "aran103" 1 "w1g6p2" "piptar" "" "" "aran"
"2974" "aran057" 2 "w1g6p2" "piptar" "" "" "aran"
"2975" "aran024" 1 "w1g6p2" "piptar" "" "" "aran"
"2976" "aran032" 1 "w1g6p2" "piptar" "" "" "aran"
"2977" "aran003" 3 "w1g6p2" "piptar" "" "" "aran"
"2978" "aran034" 1 "w1g6p2" "piptar" "" "" "aran"
"2979" "aran122" 1 "w1g6p2" "piptar" "" "" "aran"
"2980" "aran039" 1 "w1g6p2" "piptar" "" "" "aran"
"2981" "aran059" 2 "w1g6p2" "piptar" "" "" "aran"
"2982" "aran011" 1 "w1g6p2" "piptar" "" "" "aran"
"2983" "aran038" 1 "w1g6p2" "piptar" "" "" "aran"
"2984" "aran013" 1 "w1g6p2" "piptar" "" "" "aran"
"2985" "aran008" 2 "w1g6p2" "piptar" "" "" "aran"
"2986" "aran073" 1 "w1g6p2" "piptar" "" "" "aran"
"2987" "aran065" 1 "w1g6p2" "piptar" "" "" "aran"
"2988" "aran090" 1 "w1g6p1" "piptar" "" "" "aran"
"2989" "aran059" 2 "w1g6p1" "tremor" "" "" "aran"
"2990" "aran009" 2 "w1g6p1" "tremor" "" "" "aran"
"2991" "aran014" 2 "w1g6p1" "tremor" "" "" "aran"
"2992" "aran009" 1 "w1g5p2" "solatu" "" "" "aran"
"2993" "aran035" 1 "w1g5p2" "solatu" "" "" "aran"
"2994" "aran006" 1 "w1g5p2" "solatu" "" "" "aran"
"2995" "aran009" 1 "w1g5p2" "trems1" "" "" "aran"
"2996" "aran034" 1 "w1g5p2" "trems1" "" "" "aran"
"2997" "aran011" 2 "w1g5p2" "trems1" "" "" "aran"
"2998" "aran122" 2 "w1g5p2" "trems1" "" "" "aran"
"2999" "aran001" 1 "w1g5p2" "trems1" "" "" "aran"
"3000" "aran024" 1 "w1g5p2" "trems1" "" "" "aran"
"3001" "aran077" 1 "w1g5p2" "trems1" "" "" "aran"
"3002" "aran046" 1 "w1g5p2" "trems1" "" "" "aran"
"3003" "aran015" 1 "w1g5p2" "trems1" "" "" "aran"
"3004" "aran036" 1 "w1g5p2" "trems1" "" "" "aran"
"3005" "aran073" 2 "w1g5p2" "trems1" "" "" "aran"
"3006" "aran020" 2 "w1g5p2" "trems1" "" "" "aran"
"3007" "aran037" 1 "w1g5p2" "trems1" "" "" "aran"
"3008" "aran130" 1 "w1g5p2" "trems1" "" "" "aran"
"3009" "aran008" 1 "w1g5p2" "melamu" "" "" "aran"
"3010" "aran131" 1 "w1g5p2" "melamu" "" "" "aran"
"3011" "aran011" 2 "w1g5p2" "melamu" "" "" "aran"
"3012" "aran034" 1 "w1g5p2" "melamu" "" "" "aran"
"3013" "aran073" 1 "w1g5p2" "melamu" "" "" "aran"
"3014" "aran079" 1 "w1g5p2" "melamu" "" "" "aran"
"3015" "aran041" 1 "w1g5p2" "melamu" "" "" "aran"
"3016" "aran025" 2 "w1g5p2" "melamu" "" "" "aran"
"3017" "aran017" 2 "w1g5p2" "melamu" "" "" "aran"
"3018" "aran034" 3 "w1g5p2" "piptar" "" "" "aran"
"3019" "aran056" 1 "w1g5p2" "piptar" "" "" "aran"
"3020" "aran028" 1 "w1g5p2" "piptar" "" "" "aran"
"3021" "aran020" 2 "w1g5p2" "piptar" "" "" "aran"
"3022" "aran038" 2 "w1g5p2" "piptar" "" "" "aran"
"3023" "aran001" 7 "w1g4p1" "melos1" "" "" "aran"
"3024" "aran011" 7 "w1g4p1" "melos1" "" "" "aran"
"3025" "aran090" 2 "w1g4p1" "melos1" "" "" "aran"
"3026" "aran012" 1 "w1g4p1" "melos1" "" "" "aran"
"3027" "aran010" 1 "w1g4p1" "melos1" "" "" "aran"
"3028" "aran022" 5 "w1g4p1" "melos1" "" "" "aran"
"3029" "aran018" 1 "w1g4p1" "melos1" "" "" "aran"
"3030" "aran056" 2 "w1g4p1" "melos1" "" "" "aran"
"3031" "aran067" 1 "w1g4p1" "melos1" "" "" "aran"
"3032" "aran009" 1 "w1g4p1" "melos1" "" "" "aran"
"3033" "aran074" 1 "w1g4p1" "melos1" "" "" "aran"
"3034" "aran080" 1 "w1g4p1" "melos1" "" "" "aran"
"3035" "aran034" 2 "w1g4p1" "melos1" "" "" "aran"
"3036" "aran083" 1 "w1g4p1" "melos1" "" "" "aran"
"3037" "aran036" 2 "w1g4p1" "melos1" "" "" "aran"
"3038" "aran041" 4 "w1g4p1" "melos1" "" "" "aran"
"3039" "aran086" 1 "w1g4p1" "melos1" "" "" "aran"
"3040" "aran008" 1 "w1g4p1" "melos1" "" "" "aran"
"3041" "aran042" 4 "w1g4p1" "melos1" "" "" "aran"
"3042" "aran073" 5 "w1g4p1" "melos1" "" "" "aran"
"3043" "aran016" 1 "w1g4p1" "melos1" "" "" "aran"
"3044" "aran014" 1 "w1g4p1" "melos1" "" "" "aran"
"3045" "aran118" 1 "w1g4p1" "melos1" "" "" "aran"
"3046" "aran006" 4 "w1g4p1" "melos1" "" "" "aran"
"3047" "aran025" 2 "w1g4p1" "melos1" "" "" "aran"
"3048" "aran122" 4 "w1g4p1" "melos1" "" "" "aran"
"3049" "aran039" 3 "w1g4p1" "melos1" "" "" "aran"
"3050" "aran079" 1 "w1g4p1" "melos1" "" "" "aran"
"3051" "aran037" 1 "w1g4p1" "melos1" "" "" "aran"
"3052" "aran059" 3 "w1g4p1" "melos1" "" "" "aran"
"3053" "aran117" 1 "w1g4p1" "melos1" "" "" "aran"
"3054" "aran071" 1 "w1g4p1" "melos1" "" "" "aran"
"3055" "aran078" 2 "w1g4p1" "melos1" "" "" "aran"
"3056" "aran080" 1 "w1g4p1" "melos1" "" "" "aran"
"3057" "aran046" 2 "w1g4p1" "melos1" "" "" "aran"
"3058" "aran119" 4 "w1g4p1" "melos1" "" "" "aran"
"3059" "aran132" 1 "w1g4p1" "melos1" "" "" "aran"
"3060" "aran033" 1 "w1g4p1" "melamu" "" "" "aran"
"3061" "aran079" 1 "w1g4p1" "melamu" "" "" "aran"
"3062" "aran056" 1 "w1g4p1" "melamu" "" "" "aran"
"3063" "aran032" 1 "w1g4p1" "macata" "" "" "aran"
"3064" "aran077" 1 "w1g4p1" "manies" "" "" "aran"
"3065" "aran031" 1 "w1g4p5" "melos1" "" "" "aran"
"3066" "aran011" 2 "w1g4p5" "melos1" "" "" "aran"
"3067" "aran034" 2 "w1g4p5" "melos1" "" "" "aran"
"3068" "aran058" 1 "w1g4p5" "melos1" "" "" "aran"
"3069" "aran082" 1 "w1g4p5" "melos1" "" "" "aran"
"3070" "aran086" 1 "w1g4p5" "melos1" "" "" "aran"
"3071" "aran001" 1 "w1g4p5" "melos1" "" "" "aran"
"3072" "aran025" 2 "w1g4p5" "melos1" "" "" "aran"
"3073" "aran006" 1 "w1g4p5" "melos1" "" "" "aran"
"3074" "aran051" 1 "w1g4p5" "melos1" "" "" "aran"
"3075" "aran005" 1 "w1g4p5" "melos1" "" "" "aran"
"3076" "aran039" 3 "w1g4p5" "melos1" "" "" "aran"
"3077" "aran073" 3 "w1g4p5" "melos1" "" "" "aran"
"3078" "aran084" 1 "w1g4p5" "melos1" "" "" "aran"
"3079" "aran019" 1 "w1g4p5" "melos1" "" "" "aran"
"3080" "aran037" 2 "w1g4p5" "melos1" "" "" "aran"
"3081" "cole001" 1 "w1g1p1" "commba" "8/19/2016" "" "cole"
"3082" "cole002" 2 "w1g1p1" "commba" "8/19/2016" "" "cole"
"3083" "cole009" 1 "w1g1p1" "commba" "8/19/2016" "" "cole"
"3084" "cole082" 3 "w1g1p1" "commba" "8/19/2016" "" "cole"
"3085" "cole001" 3 "w1g1p1" "macaqu" "8/19/2016" "" "cole"
"3086" "cole002" 1 "w1g1p1" "macaqu" "8/19/2016" "" "cole"
"3087" "cole026" 1 "w1g1p1" "macaqu" "8/19/2016" "" "cole"
"3088" "cole051" 1 "w1g1p1" "macaqu" "8/19/2016" "" "cole"
"3089" "cole059" 3 "w1g1p1" "macaqu" "8/19/2016" "" "cole"
"3090" "cole001" 10 "w1g1p1" "trems1" "8/19/2016" "" "cole"
"3091" "cole002" 2 "w1g1p1" "trems1" "8/19/2016" "" "cole"
"3092" "cole003" 1 "w1g1p1" "trems1" "8/19/2016" "" "cole"
"3093" "cole013" 1 "w1g1p1" "trems1" "8/19/2016" "" "cole"
"3094" "cole001" 3 "w1g1p2" "trems1" "8/15/2016" "" "cole"
"3095" "cole003" 3 "w1g1p2" "trems1" "8/15/2016" "" "cole"
"3096" "cole009" 4 "w1g1p2" "trems1" "8/15/2016" "" "cole"
"3097" "cole017" 11 "w1g1p2" "trems1" "8/15/2016" "" "cole"
"3098" "cole026" 1 "w1g1p2" "trems1" "8/15/2016" "" "cole"
"3099" "cole064" 1 "w1g1p2" "trems1" "8/15/2016" "" "cole"
"3100" "cole002" 1 "w1g1p2" "urenlo" "8/15/2016" "" "cole"
"3101" "cole009" 3 "w1g1p2" "urenlo" "8/15/2016" "" "cole"
"3102" "cole001" 6 "w1g1p3" "macaqu" "8/17/2016" "" "cole"
"3103" "cole002" 1 "w1g1p3" "macaqu" "8/17/2016" "" "cole"
"3104" "cole009" 1 "w1g1p3" "macaqu" "8/17/2016" "" "cole"
"3105" "cole001" 5 "w1g1p3" "piptar" "8/17/2016" "" "cole"
"3106" "cole005" 1 "w1g1p3" "piptar" "8/17/2016" "" "cole"
"3107" "cole009" 23 "w1g1p3" "piptar" "8/17/2016" "" "cole"
"3108" "cole001" 39 "w1g1p3" "trems1" "8/17/2016" "" "cole"
"3109" "cole002" 11 "w1g1p3" "trems1" "8/17/2016" "" "cole"
"3110" "cole003" 5 "w1g1p3" "trems1" "8/17/2016" "" "cole"
"3111" "cole007" 1 "w1g1p3" "trems1" "8/17/2016" "" "cole"
"3112" "cole008" 1 "w1g1p3" "trems1" "8/17/2016" "" "cole"
"3113" "cole009" 1 "w1g1p3" "trems1" "8/17/2016" "" "cole"
"3114" "cole010" 1 "w1g1p3" "trems1" "8/17/2016" "" "cole"
"3115" "cole003" 1 "w1g1p3" "tricpl" "8/17/2016" "" "cole"
"3116" "cole005" 6 "w1g1p3" "urenlo" "8/17/2016" "" "cole"
"3117" "cole006" 1 "w1g1p3" "urenlo" "8/17/2016" "" "cole"
"3118" "cole017" 1 "w1g1p5" "commba" "8/18/2016" "" "cole"
"3119" "cole030" 1 "w1g1p5" "commba" "8/18/2016" "" "cole"
"3120" "cole001" 2 "w1g1p5" "piptar" "8/18/2016" "" "cole"
"3121" "cole009" 37 "w1g1p5" "piptar" "8/18/2016" "" "cole"
"3122" "cole020" 1 "w1g1p5" "piptar" "8/18/2016" "" "cole"
"3123" "cole001" 10 "w1g1p5" "trems1" "8/18/2016" "" "cole"
"3124" "cole002" 2 "w1g1p5" "trems1" "8/18/2016" "" "cole"
"3125" "cole009" 1 "w1g1p5" "trems1" "8/18/2016" "" "cole"
"3126" "cole010" 1 "w1g1p5" "trems1" "8/18/2016" "" "cole"
"3127" "cole045" 1 "w1g1p5" "trems1" "8/18/2016" "" "cole"
"3128" "cole062" 1 "w1g1p5" "trems1" "8/18/2016" "" "cole"
"3129" "cole001" 3 "w1g2p1" "cordte" "8/11/2016" "" "cole"
"3130" "cole002" 1 "w1g2p1" "cordte" "8/11/2016" "" "cole"
"3131" "cole001" 10 "w1g2p1" "melamu" "8/11/2016" "" "cole"
"3132" "cole002" 2 "w1g2p1" "melamu" "8/11/2016" "" "cole"
"3133" "cole008" 1 "w1g2p1" "melamu" "8/11/2016" "" "cole"
"3134" "cole009" 3 "w1g2p1" "melamu" "8/11/2016" "" "cole"
"3135" "cole011" 1 "w1g2p1" "melamu" "8/11/2016" "" "cole"
"3136" "cole012" 1 "w1g2p1" "melamu" "8/11/2016" "" "cole"
"3137" "cole013" 3 "w1g2p1" "melamu" "8/11/2016" "" "cole"
"3138" "cole001" 1 "w1g2p1" "pipeum" "8/11/2016" "" "cole"
"3139" "cole001" 1 "w1g2p1" "piptar" "8/11/2016" "" "cole"
"3140" "cole009" 10 "w1g2p1" "piptar" "8/11/2016" "" "cole"
"3141" "cole002" 1 "w1g2p2" "piptar" "8/10/2016" "" "cole"
"3142" "cole003" 1 "w1g2p2" "piptar" "8/10/2016" "" "cole"
"3143" "cole009" 10 "w1g2p2" "piptar" "8/10/2016" "" "cole"
"3144" "cole001" 3 "w1g2p2" "tremor" "8/10/2016" "" "cole"
"3145" "cole008" 2 "w1g2p2" "tremor" "8/10/2016" "" "cole"
"3146" "cole009" 1 "w1g2p2" "tremor" "8/10/2016" "" "cole"
"3147" "cole011" 1 "w1g2p2" "tremor" "8/10/2016" "" "cole"
"3148" "cole012" 3 "w1g2p2" "tremor" "8/10/2016" "" "cole"
"3149" "cole037" 2 "w1g2p2" "tremor" "8/10/2016" "" "cole"
"3150" "cole051" 1 "w1g2p2" "tremor" "8/10/2016" "" "cole"
"3151" "cole063" 1 "w1g2p2" "tremor" "8/10/2016" "" "cole"
"3152" "cole001" 1 "w1g2p3" "cordte" "8/8/2016" "" "cole"
"3153" "cole003" 1 "w1g2p3" "pipeum" "8/8/2016" "" "cole"
"3154" "cole001" 1 "w1g2p3" "piptar" "8/8/2016" "" "cole"
"3155" "cole009" 18 "w1g2p3" "piptar" "8/8/2016" "" "cole"
"3156" "cole017" 1 "w1g2p3" "piptar" "8/8/2016" "" "cole"
"3157" "cole001" 1 "w1g2p3" "trems1" "8/8/2016" "" "cole"
"3158" "cole002" 2 "w1g2p3" "trems1" "8/8/2016" "" "cole"
"3159" "cole001" 5 "w1g2p3" "tremor" "8/8/2016" "" "cole"
"3160" "cole008" 8 "w1g2p3" "tremor" "8/8/2016" "" "cole"
"3161" "cole012" 5 "w1g2p3" "tremor" "8/8/2016" "" "cole"
"3162" "cole037" 3 "w1g2p3" "tremor" "8/8/2016" "" "cole"
"3163" "cole001" 39 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3164" "cole002" 3 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3165" "cole003" 1 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3166" "cole008" 1 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3167" "cole009" 196 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3168" "cole013" 1 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3169" "cole015" 2 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3170" "cole016" 3 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3171" "cole018" 5 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3172" "cole048" 3 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3173" "cole063" 1 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3174" "cole092" 1 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3175" "cole114" 1 "w1g2p4" "piptar" "8/13/2016" "" "cole"
"3176" "cole001" 27 "w1g2p5" "piptar" "8/12/2016" "" "cole"
"3177" "cole003" 3 "w1g2p5" "piptar" "8/12/2016" "" "cole"
"3178" "cole009" 24 "w1g2p5" "piptar" "8/12/2016" "" "cole"
"3179" "cole013" 1 "w1g2p5" "piptar" "8/12/2016" "" "cole"
"3180" "cole014" 1 "w1g2p5" "piptar" "8/12/2016" "" "cole"
"3181" "cole015" 1 "w1g2p5" "piptar" "8/12/2016" "" "cole"
"3182" "cole016" 2 "w1g2p5" "piptar" "8/12/2016" "" "cole"
"3183" "cole017" 1 "w1g2p5" "piptar" "8/12/2016" "" "cole"
"3184" "cole001" 1 "w1g2p6" "cordte" "8/6/2016" "" "cole"
"3185" "cole002" 2 "w1g2p6" "cordte" "8/6/2016" "" "cole"
"3186" "cole009" 6 "w1g2p6" "cordte" "8/6/2016" "" "cole"
"3187" "cole002" 5 "w1g2p6" "macata" "8/6/2016" "" "cole"
"3188" "cole003" 2 "w1g2p6" "macata" "8/6/2016" "" "cole"
"3189" "cole013" 1 "w1g2p6" "macata" "8/6/2016" "" "cole"
"3190" "cole061" 1 "w1g2p6" "macata" "8/6/2016" "" "cole"
"3191" "cole001" 23 "w1g2p6" "melamu" "8/6/2016" "" "cole"
"3192" "cole002" 1 "w1g2p6" "melamu" "8/6/2016" "" "cole"
"3193" "cole003" 3 "w1g2p6" "melamu" "8/6/2016" "" "cole"
"3194" "cole008" 1 "w1g2p6" "melamu" "8/6/2016" "" "cole"
"3195" "cole009" 1 "w1g2p6" "melamu" "8/6/2016" "" "cole"
"3196" "cole013" 3 "w1g2p6" "melamu" "8/6/2016" "" "cole"
"3197" "cole022" 1 "w1g2p6" "melamu" "8/6/2016" "" "cole"
"3198" "cole026" 1 "w1g2p6" "melamu" "8/6/2016" "" "cole"
"3199" "cole034" 3 "w1g2p6" "melamu" "8/6/2016" "" "cole"
"3200" "cole063" 1 "w1g2p6" "melamu" "8/6/2016" "" "cole"
"3201" "cole001" 21 "w1g2p6" "piptar" "8/6/2016" "" "cole"
"3202" "cole002" 1 "w1g2p6" "piptar" "8/6/2016" "" "cole"
"3203" "cole003" 11 "w1g2p6" "piptar" "8/6/2016" "" "cole"
"3204" "cole009" 16 "w1g2p6" "piptar" "8/6/2016" "" "cole"
"3205" "cole016" 2 "w1g2p6" "piptar" "8/6/2016" "" "cole"
"3206" "cole022" 1 "w1g2p6" "piptar" "8/6/2016" "" "cole"
"3207" "cole061" 1 "w1g2p6" "piptar" "8/6/2016" "" "cole"
"3208" "cole001" 10 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3209" "cole002" 2 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3210" "cole003" 21 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3211" "cole009" 11 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3212" "cole017" 4 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3213" "cole030" 1 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3214" "cole034" 1 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3215" "cole038" 1 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3216" "cole056" 1 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3217" "cole059" 1 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3218" "cole063" 1 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3219" "cole074" 1 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3220" "cole138" 1 "w1g2p6" "viteco" "8/6/2016" "" "cole"
"3221" "cole001" 4 "w1g3p1" "melamu" "8/3/2016" "" "cole"
"3222" "cole009" 2 "w1g3p1" "melamu" "8/3/2016" "" "cole"
"3223" "cole013" 1 "w1g3p1" "melamu" "8/3/2016" "" "cole"
"3224" "cole018" 1 "w1g3p1" "melamu" "8/3/2016" "" "cole"
"3225" "cole019" 4 "w1g3p1" "melamu" "8/3/2016" "" "cole"
"3226" "cole001" 59 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3227" "cole003" 2 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3228" "cole008" 1 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3229" "cole009" 172 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3230" "cole012" 1 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3231" "cole013" 3 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3232" "cole017" 9 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3233" "cole018" 2 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3234" "cole020" 1 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3235" "cole021" 1 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3236" "cole022" 3 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3237" "cole023" 4 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3238" "cole025" 1 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3239" "cole026" 1 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3240" "cole027" 1 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3241" "cole150" 1 "w1g3p1" "piptar" "8/3/2016" "" "cole"
"3242" "cole001" 1 "w1g3p2" "ficuco" "8/5/2016" "" "cole"
"3243" "cole002" 2 "w1g3p2" "ficuco" "8/5/2016" "" "cole"
"3244" "cole003" 11 "w1g3p2" "ficuco" "8/5/2016" "" "cole"
"3245" "cole009" 2 "w1g3p2" "ficuco" "8/5/2016" "" "cole"
